"Sample Date","Facility","Species","Salvage","Loss","Acrefeet"
2022-08-05,SWP,2,0,0.00,1176
2007-07-15,CVP,2,0,0.00,8636
1998-03-21,CVP,2,0,0.00,3757
2011-05-01,CVP,2,0,0.00,3485
2012-01-19,SWP,2,0,0.00,7668
2013-02-15,CVP,2,0,0.00,4700
2001-08-29,SWP,2,0,0.00,6599
2008-01-04,SWP,2,0,0.00,3800
2001-02-04,CVP,2,12,8.16,5733
2002-09-07,CVP,2,0,0.00,8654
2011-04-23,CVP,2,0,0.00,5442
2009-06-22,SWP,2,0,0.00,1086
2000-06-14,SWP,2,1.5,6.50,8163
2013-05-21,SWP,2,0,0.00,1451
2010-04-03,CVP,2,4,2.72,1639
2014-12-05,SWP,2,0,0.00,7290
2020-11-22,CVP,2,0,0.00,3631
1996-07-12,SWP,2,0,0.00,12585
2002-05-28,SWP,2,0,0.00,1255
2015-11-19,CVP,2,0,0.00,3884
2009-04-15,CVP,2,0,0.00,2269
2016-04-06,SWP,2,0,0.00,709
1993-12-17,SWP,2,0,0.00,14233
1997-04-01,CVP,2,0,0.00,8990
2016-10-25,CVP,2,0,0.00,8115
1996-05-07,CVP,2,0,0.00,1765
2007-02-23,CVP,2,0,0.00,8608
2019-03-26,CVP,2,0,0.00,3725
2019-10-23,CVP,2,0,0.00,1598
2005-01-02,SWP,2,0,0.00,14683
1999-01-30,CVP,2,12,8.16,8530
2011-11-23,CVP,2,0,0.00,6467
2019-07-26,SWP,2,0,0.00,13111
2008-01-22,SWP,2,0,0.00,6719
2000-11-12,CVP,2,0,0.00,8075
2001-05-01,CVP,2,12,8.16,1474
1994-05-02,SWP,2,0,0.00,750
1997-03-10,SWP,2,0,0.00,4325
2018-12-31,SWP,2,0,0.00,9406
2008-12-23,CVP,2,0,0.00,2021
2014-11-03,CVP,2,0,0.00,1597
2006-12-17,SWP,2,0,0.00,14872
2015-07-17,SWP,2,0,0.00,560
2015-10-30,CVP,2,0,0.00,1891
2019-11-15,CVP,2,0,0.00,1737
1997-08-24,CVP,2,0,0.00,8699
1995-02-02,CVP,2,0,0.00,8448
2004-07-06,SWP,2,0,0.00,9642
2008-03-10,SWP,2,4,17.32,3946
2020-12-25,CVP,2,0,0.00,1648
1996-08-05,SWP,2,0,0.00,12557
2010-08-16,CVP,2,0,0.00,8082
2000-10-20,SWP,2,0,0.00,10626
2010-04-29,SWP,2,0,0.00,1266
2000-04-01,CVP,2,0,0.00,6876
2011-04-29,SWP,2,20,86.60,13099
2017-02-22,SWP,2,0,0.00,6608
2021-08-21,CVP,2,0,0.00,1957
1994-04-21,SWP,2,2,8.66,742
2012-02-02,SWP,2,0,0.00,5102
2016-04-05,SWP,2,0,0.00,1074
2015-02-23,CVP,2,0,0.00,1712
2010-03-10,SWP,2,6,25.98,8306
1997-10-16,CVP,2,0,0.00,8697
2020-01-14,SWP,2,0,0.00,3859
2004-07-03,CVP,2,0,0.00,8588
2017-08-27,SWP,2,0,0.00,13676
1996-09-28,SWP,2,0,0.00,12985
2010-03-14,CVP,2,0,0.00,4841
1993-10-05,SWP,2,0,0.00,13239
2015-10-02,CVP,2,0,0.00,1599
2005-08-26,CVP,2,0,0.00,8757
2000-09-09,CVP,2,0,0.00,8436
2017-03-06,CVP,2,0,0.00,7437
2003-05-25,SWP,2,0,0.00,483
2001-07-18,SWP,2,0,0.00,7848
2007-10-03,CVP,2,0,0.00,8575
2009-04-17,CVP,2,0,0.00,1688
2003-07-17,CVP,2,0,0.00,8627
2019-10-28,CVP,2,0,0.00,1605
2009-06-21,CVP,2,4,2.72,3328
1997-10-08,CVP,2,0,0.00,8470
1998-09-09,SWP,2,0,0.00,7987
2010-05-10,SWP,2,0,0.00,850
2007-03-13,SWP,2,15,64.95,5086
2006-09-03,CVP,2,0,0.00,8743
2011-11-11,SWP,2,0,0.00,7408
2007-03-27,SWP,2,19,82.27,6803
1994-10-20,CVP,2,0,0.00,5643
2001-02-22,SWP,2,21,90.93,7155
1998-10-27,SWP,2,0,0.00,8283
2000-06-10,SWP,2,0,0.00,8357
2011-09-12,CVP,2,0,0.00,8179
2006-06-19,SWP,2,0,0.00,6338
2019-05-24,CVP,2,0,0.00,5323
2022-04-25,SWP,2,4,17.32,1064
2001-08-23,CVP,2,0,0.00,8248
2007-03-20,CVP,2,36,24.48,8923
2007-04-10,CVP,2,72,48.96,7108
1999-01-14,SWP,2,0,0.00,5525
2012-10-15,CVP,2,0,0.00,8746
2022-06-04,CVP,2,0,0.00,1796
1995-09-06,SWP,2,0,0.00,5491
2006-09-07,CVP,2,0,0.00,8780
2005-07-28,CVP,2,0,0.00,8646
1995-07-07,CVP,2,0,0.00,8800
2006-09-26,CVP,2,0,0.00,8675
2008-03-10,CVP,2,5,3.40,5255
2016-03-17,CVP,2,4,2.72,6782
1994-07-04,SWP,2,0,0.00,752
1996-06-07,CVP,2,0,0.00,8893
2008-04-09,SWP,2,0,0.00,2216
2002-10-21,SWP,2,0,0.00,3135
1998-01-31,CVP,2,0,0.00,7676
2017-01-16,SWP,2,0,0.00,17752
2010-08-17,SWP,2,0,0.00,12576
1996-08-15,SWP,2,0,0.00,12809
2005-03-30,CVP,2,12,8.16,3900
2010-08-14,CVP,2,0,0.00,8173
1998-01-01,CVP,2,0,0.00,8096
2020-07-02,SWP,2,0,0.00,1634
2022-01-27,SWP,2,0,0.00,4004
2004-11-08,CVP,2,0,0.00,8273
2011-09-04,SWP,2,0,0.00,13970
2021-05-29,CVP,2,0,0.00,1591
1994-03-19,CVP,2,12,8.16,4775
2022-01-24,CVP,2,0,0.00,8299
2006-03-07,SWP,2,0,0.00,4822
2013-05-14,CVP,2,8,5.44,1944
2019-06-02,CVP,2,0,0.00,8509
2005-11-17,SWP,2,0,0.00,11065
1998-01-15,CVP,2,0,0.00,7618
2016-02-18,SWP,2,0,0.00,4586
2004-01-26,CVP,2,0,0.00,8620
2004-01-21,SWP,2,18,77.94,13845
1998-10-14,SWP,2,0,0.00,9871
2012-04-27,SWP,2,0,0.00,1356
2003-02-19,CVP,2,0,0.00,8635
2007-10-25,SWP,2,0,0.00,4834
2020-09-16,CVP,2,0,0.00,8516
1995-07-16,CVP,2,0,0.00,8876
2003-03-19,CVP,2,36,24.48,8632
2011-05-03,SWP,2,0,0.00,173
1995-09-27,CVP,2,0,0.00,8605
2008-10-15,CVP,2,0,0.00,6950
2014-01-20,CVP,2,NS,0.00,0
2004-12-20,SWP,2,0,0.00,10971
2008-01-18,SWP,2,0,0.00,5859
1999-07-22,SWP,2,0,0.00,12993
2001-10-04,SWP,2,0,0.00,4944
2009-07-08,CVP,2,0,0.00,6813
1996-08-31,CVP,2,0,0.00,8643
2001-11-02,SWP,2,0,0.00,4606
2009-09-12,SWP,2,0,0.00,5713
2008-11-25,SWP,2,0,0.00,3702
2005-08-07,CVP,2,0,0.00,8715
2019-07-19,SWP,2,0,0.00,13300
2014-09-23,CVP,2,0,0.00,3221
1994-02-08,CVP,2,16,10.88,8370
2007-02-09,CVP,2,0,0.00,8641
2008-05-25,CVP,2,0,0.00,2073
2010-10-08,SWP,2,0,0.00,10988
2014-01-12,CVP,2,0,0.00,1584
2014-05-20,CVP,2,0,0.00,1607
2017-12-30,SWP,2,0,0.00,7971
2016-05-16,CVP,2,0,0.00,3169
2015-10-09,CVP,2,0,0.00,1592
2002-12-12,CVP,2,0,0.00,5388
1999-08-03,SWP,2,0,0.00,10390
2002-07-30,CVP,2,0,0.00,8602
2020-06-25,CVP,2,0,0.00,5430
2005-11-05,SWP,2,0,0.00,5208
2011-07-27,CVP,2,0,0.00,8338
2015-08-14,SWP,2,0,0.00,373
2021-06-12,CVP,2,NS,0.00,0
2021-06-23,CVP,2,0,0.00,1605
2008-06-19,CVP,2,0,0.00,1840
2002-02-01,SWP,2,24,103.92,10986
2021-01-26,CVP,2,0,0.00,3285
1996-05-15,CVP,2,0,0.00,1800
2015-02-21,SWP,2,0,0.00,7371
2021-07-09,CVP,2,0,0.00,1598
1997-05-15,CVP,2,0,0.00,1522
2012-11-26,CVP,2,0,0.00,8713
1997-12-20,CVP,2,0,0.00,7993
2019-06-21,SWP,2,4,17.32,12800
1998-10-18,CVP,2,0,0.00,8113
2013-08-29,SWP,2,0,0.00,13218
2011-07-15,CVP,2,0,0.00,8270
1994-11-28,SWP,2,0,0.00,6867
2006-09-22,CVP,2,0,0.00,8722
1999-09-24,CVP,2,0,0.00,8307
2014-12-16,CVP,2,0,0.00,5342
2021-03-07,CVP,2,0,0.00,804
2021-05-20,SWP,2,NS,0.00,0
2008-07-19,CVP,2,0,0.00,7511
2013-02-05,CVP,2,4,2.72,4752
2002-08-10,SWP,2,0,0.00,14086
1997-09-27,SWP,2,0,0.00,11534
2000-02-15,CVP,2,0,0.00,8013
2022-03-27,SWP,2,0,0.00,608
2010-09-26,CVP,2,0,0.00,8202
2009-08-30,CVP,2,0,0.00,8228
2020-10-30,CVP,2,0,0.00,3704
2010-06-08,SWP,2,0,0.00,7857
2009-10-19,SWP,2,0,0.00,8007
2017-11-06,SWP,2,0,0.00,2847
2022-04-23,SWP,2,0,0.00,1057
1999-06-16,SWP,2,0,0.00,1450
2003-10-21,SWP,2,0,0.00,6557
2011-12-05,CVP,2,0,0.00,7995
1996-03-19,SWP,2,0,0.00,4200
2005-01-30,CVP,2,0,0.00,8644
2014-10-30,CVP,2,0,0.00,1602
2019-01-21,SWP,2,0,0.00,4607
1996-05-27,SWP,2,24,103.92,11928
2018-11-16,SWP,2,0,0.00,1661
2020-12-29,CVP,2,0,0.00,1655
2006-10-02,CVP,2,0,0.00,8509
2005-04-08,SWP,2,15,64.95,11721
1997-11-04,CVP,2,0,0.00,8610
2007-09-16,SWP,2,0,0.00,9526
2015-07-09,SWP,2,0,0.00,560
2013-11-01,CVP,2,0,0.00,3549
2021-08-27,CVP,2,0,0.00,1663
2001-04-23,CVP,2,12,8.16,1464
2018-01-17,SWP,2,0,0.00,5874
2019-06-25,SWP,2,0,0.00,10670
2021-11-26,SWP,2,0,0.00,809
2014-04-24,CVP,2,0,0.00,4951
1998-11-25,SWP,2,0,0.00,2301
2021-05-08,CVP,2,0,0.00,1585
2009-04-05,SWP,2,0,0.00,4260
2019-11-17,CVP,2,0,0.00,1733
2014-10-03,CVP,2,0,0.00,3278
2003-08-08,SWP,2,0,0.00,13914
2009-02-10,SWP,2,0,0.00,2043
2002-01-30,SWP,2,24,103.92,14097
2015-08-20,CVP,2,NS,0.00,0
2000-02-23,SWP,2,56,242.48,14817
2007-08-24,CVP,2,0,0.00,8902
1998-08-08,SWP,2,0,0.00,8832
2011-10-03,CVP,2,0,0.00,8259
2009-03-07,CVP,2,12,8.16,3786
2017-07-06,SWP,2,0,0.00,4879
2021-12-11,SWP,2,0,0.00,1088
2021-12-16,SWP,2,0,0.00,5112
2013-10-19,SWP,2,0,0.00,1619
2018-03-28,SWP,2,20,86.60,11169
2005-02-13,SWP,2,0,0.00,11851
2008-08-12,SWP,2,0,0.00,3229
2015-12-20,CVP,2,0,0.00,1580
1997-05-05,SWP,2,0,0.00,2603
1994-06-03,SWP,2,0,0.00,753
2008-01-20,CVP,2,8,5.44,5704
2009-04-28,CVP,2,0,0.00,1704
1995-10-14,CVP,2,0,0.00,8634
2012-01-27,SWP,2,0,0.00,5102
2018-05-12,CVP,2,20,13.60,5181
2008-08-28,CVP,2,0,0.00,8785
1998-09-06,CVP,2,0,0.00,8813
2006-10-23,SWP,2,0,0.00,10761
1997-02-23,SWP,2,2,8.66,753
2016-03-30,SWP,2,4,17.32,3454
1994-06-10,SWP,2,0,0.00,751
2000-07-28,CVP,2,0,0.00,8620
2011-04-09,SWP,2,8,34.64,8792
2004-01-09,SWP,2,0,0.00,13893
2013-09-12,SWP,2,0,0.00,4860
2005-11-05,CVP,2,0,0.00,8511
2000-04-18,SWP,2,0,0.00,1371
2013-06-21,CVP,2,0,0.00,1600
2013-01-19,SWP,2,4,17.32,7915
2021-09-13,CVP,2,0,0.00,3776
2000-01-15,CVP,2,0,0.00,8067
2020-09-15,CVP,2,0,0.00,8535
2004-03-05,SWP,2,48,207.84,15269
2015-03-05,SWP,2,0,0.00,5423
2016-09-07,CVP,2,0,0.00,8375
2005-05-05,SWP,2,6,25.98,4216
2017-11-17,CVP,2,0,0.00,6927
1997-08-30,SWP,2,0,0.00,12737
2002-03-08,SWP,2,12,51.96,7929
2015-01-20,SWP,2,0,0.00,6525
2015-05-17,SWP,2,0,0.00,546
2019-04-09,CVP,2,0,0.00,3596
2009-01-01,CVP,2,0,0.00,5546
2015-07-16,SWP,2,0,0.00,560
2021-05-05,SWP,2,3,12.99,608
2000-11-16,SWP,2,0,0.00,9889
2020-07-15,CVP,2,0,0.00,8539
2008-05-14,SWP,2,0,0.00,1218
2004-12-04,SWP,2,0,0.00,7835
2001-01-04,CVP,2,0,0.00,8117
2021-07-28,CVP,2,0,0.00,1725
2004-09-06,CVP,2,0,0.00,8746
1994-06-05,CVP,2,0,0.00,1424
1995-11-05,CVP,2,0,0.00,8487
2002-02-14,CVP,2,0,0.00,6666
2000-04-02,CVP,2,12,8.16,6665
1997-10-07,CVP,2,0,0.00,8151
2021-08-02,CVP,2,0,0.00,1589
2002-03-20,CVP,2,0,0.00,8293
2016-06-17,CVP,2,0,0.00,1593
1999-06-09,SWP,2,0,0.00,1447
2001-11-07,CVP,2,0,0.00,7049
2000-05-06,SWP,2,0,0.00,1150
2022-01-15,SWP,2,0,0.00,3791
2011-01-15,CVP,2,0,0.00,8099
2013-07-25,SWP,2,0,0.00,10504
2007-08-14,SWP,2,0,0.00,14258
2002-03-16,CVP,2,24,16.32,8289
2013-12-18,CVP,2,0,0.00,1954
2017-12-15,CVP,2,0,0.00,8388
2006-11-18,SWP,2,0,0.00,10529
2014-11-03,SWP,2,0,0.00,1547
2006-01-29,SWP,2,0,0.00,4480
2021-04-10,CVP,2,0,0.00,1591
1994-06-20,CVP,2,0,0.00,4037
2002-07-14,CVP,2,0,0.00,8667
2010-09-19,SWP,2,0,0.00,11834
2015-07-26,CVP,2,0,0.00,620
2009-08-14,CVP,2,0,0.00,8107
2002-07-09,CVP,2,0,0.00,8567
2015-08-30,SWP,2,0,0.00,7433
2019-01-03,CVP,2,0,0.00,6982
2009-12-01,SWP,2,0,0.00,7704
1994-01-28,SWP,2,8,34.64,7562
2009-02-17,SWP,2,0,0.00,4401
2021-09-10,SWP,2,0,0.00,560
1997-09-16,CVP,2,0,0.00,8550
1994-06-20,SWP,2,0,0.00,509
1995-10-25,SWP,2,0,0.00,10913
1999-10-14,SWP,2,0,0.00,13009
2018-09-15,SWP,2,0,0.00,12153
2019-06-26,SWP,2,0,0.00,8830
2019-09-02,CVP,2,0,0.00,8497
2021-09-29,CVP,2,0,0.00,3464
2019-05-29,CVP,2,4,2.72,1609
2013-11-07,SWP,2,0,0.00,6223
2013-01-02,SWP,2,0,0.00,6103
2020-12-04,SWP,2,0,0.00,3430
2012-05-10,SWP,2,0,0.00,1465
2020-11-16,SWP,2,0,0.00,1867
2017-12-12,SWP,2,0,0.00,9414
1996-07-03,SWP,2,0,0.00,10040
2005-09-10,SWP,2,0,0.00,14027
1995-05-24,SWP,2,0,0.00,2220
1994-04-25,SWP,2,1,4.33,731
2018-07-31,SWP,2,0,0.00,9394
2001-06-15,SWP,2,NS,0.00,0
2015-03-25,CVP,2,0,0.00,1948
1997-09-18,SWP,2,0,0.00,11293
2018-09-06,CVP,2,0,0.00,7490
2004-05-31,SWP,2,0,0.00,1364
2013-02-02,SWP,2,8,34.64,2992
2014-07-27,CVP,2,0,0.00,1612
1997-05-22,CVP,2,12,8.16,1942
1998-06-26,SWP,2,0,0.00,10599
2019-07-18,SWP,2,0,0.00,13327
2009-08-14,SWP,2,0,0.00,8288
2015-04-14,CVP,2,0,0.00,1962
2001-08-12,CVP,2,0,0.00,8453
2018-09-12,CVP,2,0,0.00,8429
2002-12-25,CVP,2,0,0.00,7522
2006-09-24,CVP,2,0,0.00,8725
1998-03-06,CVP,2,0,0.00,3554
2016-12-06,CVP,2,0,0.00,4865
2021-05-03,SWP,2,0,0.00,731
2022-01-11,CVP,2,0,0.00,8037
2010-08-26,CVP,2,0,0.00,8203
2021-09-24,CVP,2,0,0.00,5362
2022-07-12,SWP,2,0,0.00,1272
2021-06-21,CVP,2,0,0.00,1602
1994-03-19,SWP,2,8,34.64,3362
2005-01-26,CVP,2,0,0.00,8697
1997-12-23,SWP,2,0,0.00,13643
1997-11-06,SWP,2,0,0.00,6521
2017-11-11,CVP,2,0,0.00,3629
2018-04-20,SWP,2,0,0.00,1549
1999-10-02,SWP,2,0,0.00,13230
2000-07-17,SWP,2,0,0.00,13730
2002-12-04,SWP,2,0,0.00,3677
2021-01-22,CVP,2,0,0.00,3287
1994-05-01,SWP,2,0,0.00,739
2006-11-10,SWP,2,0,0.00,9340
1995-02-05,CVP,2,0,0.00,8401
1996-09-23,SWP,2,0,0.00,13051
2021-10-06,SWP,2,0,0.00,560
2002-11-27,SWP,2,0,0.00,4276
2002-01-22,SWP,2,21,90.93,14434
2022-04-11,SWP,2,0,0.00,1034
2008-01-08,CVP,2,0,0.00,6889
2012-06-06,CVP,2,0,0.00,3155
2014-01-19,CVP,2,NS,0.00,0
2001-05-14,SWP,2,6,25.98,1619
2020-04-30,CVP,2,4,2.72,3433
1996-11-13,SWP,2,0,0.00,10065
2005-05-18,SWP,2,0,0.00,2812
2010-01-20,CVP,2,0,0.00,2009
2005-02-19,CVP,2,0,0.00,8734
2015-06-10,CVP,2,0,0.00,346
2002-12-25,SWP,2,0,0.00,14932
2008-03-29,CVP,2,0,0.00,2732
2002-04-09,SWP,2,2,8.66,9361
2021-03-27,CVP,2,0,0.00,1590
2022-02-18,SWP,2,NS,0.00,0
1995-05-15,CVP,2,0,0.00,5539
2001-02-04,SWP,2,6,25.98,10055
2010-10-18,CVP,2,0,0.00,8160
2014-09-04,CVP,2,0,0.00,1611
2010-09-12,SWP,2,0,0.00,14512
2012-09-29,CVP,2,0,0.00,8623
2005-08-07,SWP,2,0,0.00,14192
2011-12-18,SWP,2,0,0.00,12576
2011-10-06,SWP,2,0,0.00,13272
2012-06-24,CVP,2,0,0.00,4782
2017-06-13,SWP,2,0,0.00,13692
2021-09-03,CVP,2,0,0.00,3432
2001-08-20,CVP,2,0,0.00,7832
1994-11-08,SWP,2,0,0.00,10616
2016-02-17,CVP,2,0,0.00,6746
2019-02-16,SWP,2,4,17.32,8679
2016-12-18,SWP,2,0,0.00,6767
2009-06-04,SWP,2,0,0.00,1013
2017-05-03,CVP,2,0,0.00,3590
1996-04-05,CVP,2,12,8.16,8472
2014-10-19,CVP,2,0,0.00,1233
2018-09-28,SWP,2,0,0.00,11526
2018-12-09,CVP,2,0,0.00,7931
2000-02-10,CVP,2,12,8.16,8174
2014-11-27,CVP,2,0,0.00,1707
1998-06-11,CVP,2,0,0.00,5744
2013-01-30,SWP,2,0,0.00,2838
1995-03-05,CVP,2,60,40.80,8390
1999-10-07,CVP,2,0,0.00,8552
2018-10-19,CVP,2,0,0.00,8426
2009-11-10,SWP,2,0,0.00,1745
2017-06-05,SWP,2,0,0.00,11435
2004-01-28,CVP,2,0,0.00,8582
2008-11-06,CVP,2,0,0.00,7378
2003-09-18,CVP,2,0,0.00,8706
2002-05-03,SWP,2,0,0.00,1278
1995-06-01,CVP,2,0,0.00,7130
1998-03-28,CVP,2,12,8.16,5335
2015-12-11,CVP,2,0,0.00,806
2006-08-12,SWP,2,0,0.00,13889
1993-11-13,SWP,2,0,0.00,5540
2011-10-17,CVP,2,0,0.00,7991
2000-04-22,CVP,2,0,0.00,1795
2001-06-18,SWP,2,NS,0.00,0
2018-08-28,CVP,2,0,0.00,8450
2000-10-13,SWP,2,0,0.00,11502
2022-03-04,SWP,2,0,0.00,821
2019-12-01,SWP,2,0,0.00,11009
2008-05-16,SWP,2,0,0.00,986
2005-04-23,SWP,2,21,90.93,4182
2009-12-25,CVP,2,0,0.00,3928
2011-01-19,CVP,2,0,0.00,8128
2015-12-18,CVP,2,0,0.00,1599
2006-01-30,CVP,2,0,0.00,8342
2017-01-11,SWP,2,0,0.00,11944
2021-05-09,SWP,2,0,0.00,596
2013-02-12,SWP,2,0,0.00,2009
2013-11-04,CVP,2,0,0.00,3762
2005-02-19,SWP,2,0,0.00,8959
2020-11-17,CVP,2,0,0.00,3663
2011-03-29,CVP,2,0,0.00,1677
2012-06-28,CVP,2,0,0.00,5392
2005-07-04,SWP,2,0,0.00,14237
1995-09-21,SWP,2,0,0.00,4772
2020-07-17,SWP,2,0,0.00,4819
2009-11-27,CVP,2,0,0.00,3923
2003-06-20,SWP,2,0,0.00,12897
1995-06-09,SWP,2,30,129.90,6702
2020-03-18,SWP,2,4,17.32,3400
2005-11-22,CVP,2,0,0.00,8483
1997-07-12,SWP,2,0,0.00,4974
1993-10-04,SWP,2,0,0.00,12967
1998-01-04,SWP,2,0,0.00,13895
2022-04-30,CVP,2,0,0.00,1794
2013-01-28,CVP,2,4,2.72,3899
1995-08-08,SWP,2,0,0.00,10835
1994-02-25,CVP,2,0,0.00,6514
2006-01-10,CVP,2,0,0.00,8586
2001-12-07,CVP,2,0,0.00,7925
2008-11-30,SWP,2,0,0.00,2838
2016-11-17,SWP,2,0,0.00,5561
1998-06-11,SWP,2,0,0.00,1968
2015-02-20,SWP,2,0,0.00,7584
2010-07-20,SWP,2,0,0.00,8432
2010-08-28,CVP,2,0,0.00,8202
1994-03-16,CVP,2,12,8.16,3834
2005-01-03,CVP,2,0,0.00,7584
2011-03-18,SWP,2,0,0.00,6617
2013-06-01,CVP,2,0,0.00,1599
2019-07-20,CVP,2,0,0.00,8642
2003-01-24,SWP,2,15,64.95,14413
1997-06-22,SWP,2,0,0.00,8638
2008-02-26,CVP,2,3,2.04,5414
2000-07-23,CVP,2,0,0.00,8648
2006-07-30,SWP,2,0,0.00,14032
2016-08-11,SWP,2,0,0.00,12789
2006-06-10,CVP,2,0,0.00,6657
2005-01-10,SWP,2,0,0.00,16357
2016-04-03,CVP,2,0,0.00,1976
2019-07-22,SWP,2,0,0.00,12998
2007-01-18,CVP,2,0,0.00,8637
2004-10-08,SWP,2,0,0.00,3217
2008-10-28,CVP,2,0,0.00,6888
1996-09-13,CVP,2,0,0.00,8498
2018-06-22,SWP,2,0,0.00,532
2021-02-19,CVP,2,0,0.00,6604
2007-05-01,SWP,2,4,17.32,1054
1999-02-13,CVP,2,12,8.16,8590
1997-08-16,SWP,2,0,0.00,6288
2020-10-20,CVP,2,0,0.00,6821
1996-07-16,SWP,2,0,0.00,11199
2011-02-23,SWP,2,8,34.64,11776
2012-08-06,CVP,2,0,0.00,8663
2012-09-27,SWP,2,0,0.00,6971
2014-03-24,CVP,2,4,2.72,1979
2008-07-23,SWP,2,0,0.00,3621
2019-03-20,CVP,2,0,0.00,3690
2011-09-02,CVP,2,0,0.00,8233
2007-10-15,CVP,2,0,0.00,8509
2007-02-24,SWP,2,0,0.00,4815
2006-02-13,SWP,2,0,0.00,7901
1995-02-01,CVP,2,0,0.00,8453
2012-04-18,CVP,2,4,2.72,1611
2009-06-02,CVP,2,0,0.00,1997
2003-08-25,CVP,2,0,0.00,8670
2004-12-29,CVP,2,0,0.00,7249
2001-10-01,CVP,2,0,0.00,8281
2001-02-20,SWP,2,42,181.86,7368
1997-05-27,SWP,2,0,0.00,1574
2001-05-11,CVP,2,0,0.00,1467
2000-05-15,SWP,2,0,0.00,2607
2011-08-02,SWP,2,0,0.00,14678
2005-01-15,CVP,2,0,0.00,8303
1995-12-26,CVP,2,0,0.00,8350
2009-05-31,SWP,2,NS,0.00,0
2021-06-15,CVP,2,NS,0.00,0
1997-12-07,CVP,2,0,0.00,8055
2004-02-04,SWP,2,0,0.00,7016
2000-08-27,SWP,2,0,0.00,13717
2018-06-29,CVP,2,0,0.00,5334
2020-11-28,SWP,2,0,0.00,6088
1998-07-08,SWP,2,0,0.00,1457
2016-10-11,SWP,2,0,0.00,4441
2022-04-09,SWP,2,0,0.00,830
2008-09-22,CVP,2,0,0.00,6560
2005-07-12,CVP,2,0,0.00,8795
2001-12-31,SWP,2,0,0.00,15230
1997-08-12,SWP,2,0,0.00,98
2018-09-22,CVP,2,0,0.00,8433
1995-09-01,SWP,2,0,0.00,4904
2008-01-01,CVP,2,0,0.00,2039
1993-12-19,CVP,2,0,0.00,8192
2009-09-23,CVP,2,0,0.00,8448
2012-11-05,CVP,2,0,0.00,8365
2021-09-30,CVP,2,0,0.00,1581
1995-03-01,SWP,2,8,34.64,5750
2008-09-19,SWP,2,0,0.00,1097
2001-11-04,SWP,2,0,0.00,4874
2016-03-25,SWP,2,2,8.66,3673
2006-06-09,SWP,2,0,0.00,6125
2002-10-06,CVP,2,0,0.00,8525
2005-07-07,CVP,2,0,0.00,8631
2014-12-08,CVP,2,0,0.00,1723
2012-09-07,SWP,2,0,0.00,14013
2014-02-14,SWP,2,0,0.00,5567
2007-08-04,CVP,2,0,0.00,8830
2008-09-26,CVP,2,0,0.00,8493
2001-12-13,CVP,2,0,0.00,8068
2015-05-09,SWP,2,0,0.00,346
2018-12-05,SWP,2,0,0.00,11131
1997-10-04,CVP,2,0,0.00,8382
2017-01-03,SWP,2,0,0.00,6233
2003-11-25,CVP,2,0,0.00,8711
2007-12-18,CVP,2,0,0.00,7392
2000-05-19,SWP,2,0,0.00,2906
2020-02-25,SWP,2,0,0.00,1630
1997-02-28,SWP,2,0,0.00,2469
2009-09-17,CVP,2,0,0.00,8132
1997-11-29,CVP,2,0,0.00,8151
2018-05-30,CVP,2,0,0.00,1885
2009-06-10,CVP,2,0,0.00,2013
2010-12-12,CVP,2,0,0.00,8210
2020-08-28,CVP,2,0,0.00,8560
2002-08-09,CVP,2,0,0.00,8693
2016-03-06,SWP,2,0,0.00,4793
2012-09-16,CVP,2,0,0.00,8646
1995-09-20,SWP,2,0,0.00,2048
2013-04-18,CVP,2,4,2.72,1602
2005-10-15,CVP,2,0,0.00,8740
1997-04-14,CVP,2,0,0.00,8766
2004-05-26,SWP,2,0,0.00,991
2006-07-01,SWP,2,0,0.00,16831
2014-10-12,CVP,2,0,0.00,469
2008-01-29,SWP,2,2,8.66,4974
2005-01-08,SWP,2,12,51.96,16224
2011-06-16,CVP,2,4,2.72,5896
2000-02-21,SWP,2,123,532.59,17695
2006-03-29,CVP,2,0,0.00,1801
2015-05-31,CVP,2,0,0.00,360
2004-12-08,CVP,2,0,0.00,3281
2005-01-22,CVP,2,0,0.00,8718
2000-01-22,CVP,2,0,0.00,1447
2020-10-14,SWP,2,0,0.00,560
1995-08-05,SWP,2,0,0.00,12820
2013-03-23,SWP,2,22,95.26,6862
2014-09-28,CVP,2,0,0.00,3318
2006-08-24,CVP,2,0,0.00,6817
2001-05-30,CVP,2,0,0.00,1645
2018-12-01,CVP,2,0,0.00,6953
2004-02-19,SWP,2,12,51.96,14471
2013-11-21,CVP,2,0,0.00,1972
2022-02-24,SWP,2,0,0.00,821
2009-09-19,CVP,2,0,0.00,8156
2008-04-02,CVP,2,0,0.00,2000
1996-12-14,CVP,2,0,0.00,8150
1995-06-16,CVP,2,0,0.00,8640
2016-01-24,SWP,2,0,0.00,2964
2012-08-19,CVP,2,0,0.00,8623
2012-06-02,SWP,2,0,0.00,3300
2007-12-21,CVP,2,0,0.00,7476
1995-05-25,CVP,2,0,0.00,5972
1996-01-15,SWP,2,0,0.00,12697
1997-05-12,SWP,2,0,0.00,780
1998-04-27,SWP,2,0,0.00,375
2015-04-21,SWP,2,1,4.33,882
2017-09-16,CVP,2,0,0.00,8480
2015-03-24,SWP,2,0,0.00,1088
2018-09-02,CVP,2,0,0.00,8461
2007-08-12,SWP,2,0,0.00,15599
