Date,Year,Month,Specices,Run,Salvage1,Salvage2,OMR,TPR,HRO,Flow.Vernalis,FRE,TEMP PPT,TEMP VER
2015/9/30,2015,September,Salmon,Fall,,,,1370.466667,734.9333333,243.5,,72.85334262,72.44916667
2015/10/31,2015,October,Salmon,Fall,,,,1044.774194,246.0967742,613.3225806,,69.2811828,67.50995962
2015/11/30,2015,November,Salmon,Fall,,,,1501.066667,674.7,938.9333333,,58.14436718,54.35438108
2015/12/31,2015,December,Salmon,Fall,,,,1110.387097,1244.16129,754,,49.89536153,48.61965007
2016/1/31,2016,January,Salmon,Fall,,,,2353.064516,2220.741935,1612.193548,,49.29300135,50.91307278
2016/2/29,2016,February,Salmon,Fall,,,,2892.206897,2138.827586,1042.758621,,54.24884726,56.86604317
2016/3/31,2016,March,Salmon,Fall,,,,3094.387097,2633.16129,2038.806452,22930.41667,58.19836957,62.43423181
2016/4/30,2016,April,Salmon,Fall,,,,994.6,731.2333333,1761.3,,64.08114525,64.54777778
2016/5/31,2016,May,Salmon,Fall,,,,1074.354839,919.5806452,1861.806452,,67.44341398,64.17631225
2016/6/30,2016,June,Salmon,Fall,,,,1075.333333,3228.366667,591.5333333,,72.66290098,73.90611111
2016/7/31,2016,July,Salmon,Fall,,,,962.8709677,5875.290323,290.9677419,,74.53401361,78.27096774
2016/8/31,2016,August,Salmon,Fall,,,,2623.903226,6936.870968,244.4,,72.8397039,76.88371467
2016/9/30,2016,September,Salmon,Fall,,,,3820.1,5489.966667,274.2666667,,70.02239221,72.51375
2016/10/31,2016,October,Salmon,Fall,,,,3811.903226,2856.516129,1223.677419,,64.72638701,63.9188172
2016/11/30,2016,November,Salmon,Fall,,,,2669.7,4872.066667,1147.066667,,60.20925666,58.68027778
2016/12/31,2016,December,Salmon,Fall,,,,3540.258065,4903.774194,1064.032258,18104.75,50.01253369,49.55854643
2017/1/31,2017,January,Salmon,Fall,,,,3771.419355,7741.774194,13831.93548,62456.86957,48.90337838,50.07106326
2017/2/28,2017,February,Salmon,Fall,,,,3982.392857,7327.285714,29723.77778,113412.7778,53.17306548,53.29836066
2017/3/31,2017,March,Salmon,Fall,,,,3678.870968,891.3225806,29389.41935,27209.96,57.53215259,56.58921833
2017/4/30,2017,April,Salmon,Fall,,,,3945.066667,1413.133333,23651.2,26335.04545,59.8559322,58.14763889
2017/5/31,2017,May,Salmon,Fall,,,,2424,4074.387097,19413.12903,8843.333333,65.53126685,60.90201613
2017/6/30,2017,June,Salmon,Fall,,,,4384.3,6594.8,14262.3,,70.60668524,65.77955494
2017/7/31,2017,July,Salmon,Fall,,,,4245.419355,6555.83871,8878.806452,,75.37884615,67.31135135
2017/8/31,2017,August,Salmon,Fall,,,,4354.032258,7101.096774,5238.83871,,74.37625509,65.72037787
2017/9/30,2017,September,Salmon,Fall,,,,4061.266667,5478.433333,3251.6,,71.57399166,67.35125
2017/10/31,2017,October,Salmon,Fall,,,,4362.483871,1416.225806,2723.580645,,63.3936228,60.78469539
2017/11/30,2017,November,Salmon,Fall,,,,3067.1,4339.733333,2038,,59.05688456,56.61902778
2017/12/31,2017,December,Salmon,Fall,,,,4057.645161,4199.032258,2056.935484,,51.02368775,49.06971736
2018/1/31,2018,January,Salmon,Fall,,,,3331.258065,3015.258065,2264.548387,,50.46576819,52.46890983
2018/2/28,2018,February,Salmon,Fall,,,,1833.607143,2054.678571,2145.75,,52.67759398,53.13785395
2018/3/31,2018,March,Salmon,Fall,,,,2735.258065,3672.16129,3491.83871,,54.29547945,57.38638814
2018/4/30,2018,April,Salmon,Fall,,,,1908.266667,1801.733333,6852.9,6416.25,61.94915254,60.17597222
2018/5/31,2018,May,Salmon,Fall,,,,1660.612903,826.2903226,5218.419355,,67.26175676,61.37876344
2018/6/30,2018,June,Salmon,Fall,,,,2706.566667,778.2333333,1582.1,,72.63036212,70.05869263
2018/7/31,2018,July,Salmon,Fall,,,,3859.290323,1621.741935,711.9677419,,74.73640054,79.36408163
2018/8/31,2018,August,Salmon,Fall,,,,4244.193548,5750.677419,592.3225806,,73.00040872,76.32220727
2018/9/30,2018,September,Salmon,Fall,,,,4046.266667,5909,931.8333333,,70.03537604,71.76763889
2018/10/31,2018,October,Salmon,Fall,,,,4067.806452,3645.193548,1846.612903,,65.41695828,63.92352151
2018/11/30,2018,November,Salmon,Fall,,,,2521.533333,1319.433333,1562.7,,57.55006974,54.52541667
2018/12/31,2018,December,Salmon,Fall,,,,3905.645161,3665.258065,1386.612903,,52.29676985,52.11370968
2019/1/31,2019,January,Salmon,Fall,,,,3575.516129,2380.677419,1543.806452,0.5,49.91626344,51.83391655
2019/2/28,2019,February,Salmon,Fall,,,,3818.5,4557.464286,8670.642857,30436.44444,50.5515015,54.73125
2019/3/31,2019,March,Salmon,Fall,,,,2185.83871,5451.290323,15684.90323,40457.72,54.98218623,53.76442049
2019/4/30,2019,April,Salmon,Fall,,,,1613.2,1342.7,11543.3,17851.6,61.58267606,61.97357143
2019/5/31,2019,May,Salmon,Fall,,,,854.4444444,1026.555556,8319.888889,,65.66124567,72.25086505
